"ecosystem","name","version","declared_license","scope","source","checksum"
"cargo","async-executor","1.14.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-executor/1.14.0","c96bf972d85afc50bf5ab8fe2d54d1586b4e0b46c97c50a0c9e71e2f7bcd812a"
"cargo","async-io","2.6.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-io/2.6.0","456b8a8feb6f42d237746d4b3e9a178494627745c3c56c6ea55d92ba50d026fc"
"cargo","async-lock","3.4.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-lock/3.4.2","290f7f2596bd5b78a9fec8088ccd89180d7f9f55b94b0576823bbbdc72ee8311"
"cargo","async-process","2.5.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-process/2.5.0","fc50921ec0055cdd8a16de48773bfeec5c972598674347252c0399676be7da75"
"cargo","async-recursion","1.1.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-recursion/1.1.1","3b43422f69d8ff38f95f1b2bb76517c91589a924d1559a0e935d7c8ce0274c11"
"cargo","async-signal","0.2.14","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-signal/0.2.14","52b5aaafa020cf5053a01f2a60e8ff5dccf550f0f77ec54a4e47285ac2bab485"
"cargo","async-task","4.7.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-task/4.7.1","8b75356056920673b02621b35afd0f7dda9306d03c79a30f5c56c44cf256e3de"
"cargo","async-trait","0.1.92","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/async-trait/0.1.92","82f6aeea286b8eb4dd3431a1be1b59d290ace00f5bfd8e2a159bc2a05e2c1667"
"cargo","atk","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/atk/0.18.2","241b621213072e993be4f6f3a9e4b45f65b7e6faad43001be957184b7bb1824b"
"cargo","atk-sys","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/atk-sys/0.18.2","c5e48b684b0ca77d2bbadeef17424c2ea3c897d44d566a1617e7e8f30614d086"
"cargo","atoi","2.0.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/pacman82/atoi-rs","f28d99ec8bfea296261ca1af174f24225171fea9664ba9003cbebee704810528"
"cargo","atomic-waker","1.1.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/atomic-waker/1.1.2","1505bd5d3d116872e7271a6d4e16d81d0c8570876c8de68093a09ac269d8aac0"
"cargo","autocfg","1.5.1","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/cuviper/autocfg","f2032f911046de80f0a198e0901378627c33f59ea0ac00e363d481118bd70a53"
"cargo","base64","0.21.7","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/base64/0.21.7","9d297deb1925b89f2ccc13d7635fa0714f12c87adce1c75356b39ca9b7178567"
"cargo","base64","0.22.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/marshallpierce/rust-base64","72b3254f16251a8381aa12e40e3c4d2f0199f8c6508fbecb9d91f575e0fbb8c6"
"cargo","base64ct","1.8.3","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats","2af50177e190e07a26ab74f8b1efbfe2ef87da2116221318cb1c2e82baf7de06"
"cargo","bit-set","0.8.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/contain-rs/bit-set","08807e080ed7f9d5433fa9b275196cfc35414f66a0c79d864dc51a0d825231a3"
"cargo","bit-vec","0.8.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/contain-rs/bit-vec","5e764a1d40d510daf35e07be9eb06e75770908c27d411ee6c92109c9840eaaf7"
"cargo","bitflags","1.3.2","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/bitflags/bitflags","bef38d45163c2f1dde094a7dfd33ccf595c92905c8f8f4fdc18d06fb1037718a"
"cargo","bitflags","2.13.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/bitflags/bitflags","b588b76d00fde79687d7646a9b5bdf3cc0f655e0bbd080335a95d7e96f3587da"
"cargo","bitvec","1.1.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/bitvecto-rs/bitvec","ddcec3d12c579d40898fe0a9a358a803c23e9c52ca3c425707f81c9436211837"
"cargo","block-buffer","0.10.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/utils","3078c7629b62d3f0439517fa394996acacc5cbc91c5a20d8c658e77abd503a71"
"cargo","block2","0.6.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/block2/0.6.2","cdeb9d870516001442e364c5220d3574d2da8dc765554b4a617230d33fa58ef5"
"cargo","blocking","1.7.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/blocking/1.7.0","a70e4329df6cb94385eed412ec92375c3cdd8a6e502493d1229b6414e4036dfa"
"cargo","borsh","1.8.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/near/borsh-rs","a88b7ea17d208c4193f2c1e6de3c35fe71f98c96982d5ced308bdcc749ff6e1f"
"cargo","borsh-derive","1.8.0","Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/near/borsh-rs","d8f347189c62a579b8cd5f80714efa178f52e461dc2e6d701d264f5ff22e566c"
"cargo","brotli","8.0.4","BSD-3-Clause AND MIT","grafo Windows (incluye build/proc-macros)","https://github.com/dropbox/rust-brotli","5cc91aac060a7a1e25823bdccbfb6af1875b88f17c6daac97894eed8207166b3"
"cargo","brotli-decompressor","5.0.3","BSD-3-Clause/MIT","grafo Windows (incluye build/proc-macros)","https://github.com/dropbox/rust-brotli-decompressor","3a32acac15fe1967bc3986b2a6347dffc965602354ea6f450ad07e8bfd253583"
"cargo","bs58","0.5.1","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/Nullus157/bs58-rs","bf88ba1141d185c399bee5288d850d63b8369520c1eafc32a0430b5b6c287bf4"
"cargo","bumpalo","3.20.3","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/fitzgen/bumpalo","72f5acc6cb2ba439de613abc23857ec3d78374d8ed5ac84e9d11336e87da8649"
"cargo","bytecheck","0.6.12","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/djkoloski/bytecheck","23cdc57ce23ac53c931e88a43d06d070a6fd142f2617be5855eb75efc9beb1c2"
"cargo","bytecheck_derive","0.6.12","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/djkoloski/bytecheck","3db406d29fbcd95542e92559bed4d8ad92636d1ca8b3b72ede10b4bcc010e659"
"cargo","bytemuck","1.25.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/bytemuck/1.25.2","95832e849adfb21180ccb6826a99da14e5d266ae5c2e668e1602cf234f153797"
"cargo","byteorder","1.5.0","Unlicense OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/byteorder","1fd0f2584146f6f2ef48085050886acf353beff7305ebd1ae69500e27c67f64b"
"cargo","bytes","1.12.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/tokio-rs/bytes","fc652a48c352aef3ea3aed32080501cf3ef6ed5da78602a020c991775b0aff04"
"cargo","bzip2","0.5.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/trifectatechfoundation/bzip2-rs","49ecfb22d906f800d4fe833b6282cf4dc1c298f5057ca0b5445e5c209735ca47"
"cargo","bzip2-sys","0.1.13+1.0.8","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/alexcrichton/bzip2-rs","225bff33b2141874fe80d71e07d6eec4f85c5c216453dd96388240f96e1acc14"
"cargo","cairo-rs","0.18.5","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/cairo-rs/0.18.5","8ca26ef0159422fb77631dc9d17b102f253b876fe1586b03b803e63a309b4ee2"
"cargo","cairo-sys-rs","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/cairo-sys-rs/0.18.2","685c9fa8e590b8b3d678873528d83411db17242a73fccaed827770ea0fedda51"
"cargo","camino","1.2.5","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/camino-rs/camino","bb1307f12aa967b5a58416e87b3653360e0fd614a016b6e970db08fecbb1b80d"
"cargo","cargo-platform","0.1.9","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/cargo","e35af189006b9c0f00a064685c727031e3ed2d8020f7ba284d78cc2671bd36ea"
"cargo","cargo_metadata","0.19.2","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/oli-obk/cargo_metadata","dd5eb614ed4c27c5d706420e4320fbe3216ab31fa1c33cd8246ac36dae4479ba"
"cargo","cargo_toml","0.22.3","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://gitlab.com/lib.rs/cargo_toml","374b7c592d9c00c1f4972ea58390ac6b18cbb6ab79011f3bdc90a0b82ca06b77"
"cargo","cc","1.4.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/cc-rs","0ad534f4357a5264cce5019c989cf66a4f0dc4e0d1b1d15f8aacec0ff7360273"
"cargo","cesu8","1.1.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/cesu8/1.1.0","6d43a04d8753f35258c91f8ec639f792891f748a1edbd759cf1dcea3382ad83c"
"cargo","cfb","0.7.3","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mdsteele/rust-cfb","d38f2da7a0a2c4ccf0065be06397cc26a81f4e528be095826eee9d4adbb8c60f"
"cargo","cfg-expr","0.15.8","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/cfg-expr/0.15.8","d067ad48b8650848b989a59a86c6c36a995d02d2bf778d45c3c5d57bc2718f02"
"cargo","cfg-if","1.0.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/cfg-if","9330f8b2ff13f34540b44e946ef35111825727b38d33286ef986142615121801"
"cargo","cfg_aliases","0.2.2","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/katharostech/cfg_aliases","f079e83a288787bcd14a6aea84cee5c87a67c5a3e660c30f557a3d24761b3527"
"cargo","chrono","0.4.45","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/chronotope/chrono","1aa79e62e7697b8e29b513a68abacf485adcd1fe8284a4316c5ae868e6633327"
"cargo","cipher","0.4.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/traits","773f3b9af64447d2ce9850330c473515014aa235e6a783b02db81ff39e4a3dad"
"cargo","combine","4.6.7","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/combine/4.6.7","ba5a308b75df32fe02788e748662718f03fde005016435c444eea572398219fd"
"cargo","concurrent-queue","2.5.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/concurrent-queue/2.5.0","4ca0197aee26d1ae37445ee532fefce43251d24cc7c166799f4d46817f1d3973"
"cargo","const-oid","0.9.6","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats/tree/master/const-oid","c2459377285ad874054d797f3ccebf984978aa39129f6eafde5cdc8315b612f8"
"cargo","constant_time_eq","0.3.1","CC0-1.0 OR MIT-0 OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/cesarb/constant_time_eq","7c74b8349d32d297c9134b8c88677813a227df8f779daa29bfc29c183fe3dca6"
"cargo","cookie","0.18.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/SergioBenitez/cookie-rs","1a373e3602691c3cdea496d2f0ee5935151e6168fe87739483c463db1b2f2f87"
"cargo","core-foundation","0.10.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/core-foundation/0.10.1","b2a6cd9ae233e7f62ba4e9353e81a88df7fc8a5987b8d445b4d90c879bd156f6"
"cargo","core-foundation-sys","0.8.7","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/core-foundation-sys/0.8.7","773648b94d0e5d620f64f280777445740e61fe701025087ec8b57f45c791888b"
"cargo","core-graphics","0.25.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/core-graphics/0.25.0","064badf302c3194842cf2c5d61f56cc88e54a759313879cdf03abdd27d0c3b97"
"cargo","core-graphics-types","0.2.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/core-graphics-types/0.2.0","3d44a101f213f6c4cdc1853d4b78aef6db6bdfa3468798cc1d9912f4735013eb"
"cargo","cpufeatures","0.2.17","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/utils","59ed5838eebb26a2bb2e58f6d5b5316989ae9d08bab10e0e6d103e656d1b0280"
"cargo","crc","3.4.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/mrhooray/crc-rs.git","5eb8a2a1cd12ab0d987a5d5e825195d372001a4094a0376319d5a0ad71c1ba0d"
"cargo","crc-catalog","2.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/akhilles/crc-catalog.git","217698eaf96b4a3f0bc4f3662aaa55bdf913cd54d7204591faa790070c6d0853"
"cargo","crc32fast","1.5.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/srijs/rust-crc32fast","8498c871161e1742aaa9d52551b2d6ebdd4c3d45a3be423e3728f33b955be550"
"cargo","crossbeam-channel","0.5.16","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/crossbeam-rs/crossbeam","d85363c37faeca707aef026efa9f3b34d077bce547e48f770770625c6013679e"
"cargo","crossbeam-queue","0.3.13","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/crossbeam-rs/crossbeam","803d13fb3b09d88be9f4dbc29062c66b19bf7170867ceb746d2a8689bf6c7a26"
"cargo","crossbeam-utils","0.8.22","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/crossbeam-rs/crossbeam","61803da095bee82a81bb1a452ecc25d3b2f1416d1897eb86430c6159ef717c17"
"cargo","crypto-common","0.1.7","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/traits","78c8292055d1c1df0cce5d180393dc8cce0abec0a7102adb6c7b1eef6016d60a"
"cargo","cssparser","0.36.0","MPL-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-cssparser","dae61cf9c0abb83bd659dab65b7e4e38d8236824c85f0f804f173567bda257d2"
"cargo","cssparser-macros","0.6.1","MPL-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-cssparser","13b588ba4ac1a99f7f2964d24b3d896ddc6bf847ee3855dbd4366f058cfcd331"
"cargo","ctor","0.8.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mmastrac/rust-ctor","352d39c2f7bef1d6ad73db6f5160efcaed66d94ef8c6c573a8410c00bf909a98"
"cargo","ctor-proc-macro","0.0.7","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mmastrac/rust-ctor","52560adf09603e58c9a7ee1fe1dcb95a16927b17c127f0ac02d6e768a0e25bc1"
"cargo","darling","0.23.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/TedDriggs/darling","25ae13da2f202d56bd7f91c25fba009e7717a1e4a1cc98a76d844b65ae912e9d"
"cargo","darling_core","0.23.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/TedDriggs/darling","9865a50f7c335f53564bb694ef660825eb8610e0a53d3e11bf1b0d3df31e03b0"
"cargo","darling_macro","0.23.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/TedDriggs/darling","ac3984ec7bd6cfa798e62b4a642426a5be0e68f9401cfc2a01e3fa9ea2fcdb8d"
"cargo","dbus","0.9.12","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/dbus/0.9.12","3ab69f03cc8c4340c9c8e315114e1658e6775a9b16a04357973aa21cec22b32e"
"cargo","deflate64","0.1.12","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/anatawa12/deflate64-rs","ac6b926516df9c60bfa16e107b21086399f8285a44ca9711344b9e553c5146e2"
"cargo","defmt","1.1.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/knurling-rs/defmt","e2953bfe4f93bbd20cc71198842756f77d161884c99ebbabc41d80231ded88d1"
"cargo","defmt-macros","1.1.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/knurling-rs/defmt","bad9c72e7ca2137e0dc3813245a0d282fd6daad32fd800af018306a9169b5fe8"
"cargo","defmt-parser","1.0.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/knurling-rs/defmt","10d60334b3b2e7c9d91ef8150abfb6fa4c1c39ebbcf4a81c2e346aad939fee3e"
"cargo","der","0.7.10","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/formats/tree/master/der","e7c1832837b905bbfb5101e07cc24c8deddf52f93225eee6ead5f4d63d53ddcb"
"cargo","deranged","0.5.8","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/jhpratt/deranged","7cd812cc2bc1d69d4764bd80df88b4317eaef9e773c75226407d9bc0876b211c"
"cargo","derive_arbitrary","1.4.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/derive_arbitrary/1.4.2","1e567bd82dcff979e4b03460c307b3cdc9e96fde3d73bed1496d2bc75d9dd62a"
"cargo","derive_more","2.1.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/JelteF/derive_more","d751e9e49156b02b44f9c1815bcb94b984cdcc4396ecc32521c739452808b134"
"cargo","derive_more-impl","2.1.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/JelteF/derive_more","799a97264921d8623a957f6c3b9011f3b5492f557bbb7a5a19b7fa6d06ba8dcb"
"cargo","digest","0.10.7","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/traits","9ed9a281f7bc9b7576e61468ba615a66a5c8cfdff42420a70aa82701a3b1e292"
"cargo","dirs","6.0.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/soc/dirs-rs","c3e8aa94d75141228480295a7d0e7feb620b1a5ad9f12bc40be62411e38cce4e"
"cargo","dirs-sys","0.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dirs-dev/dirs-sys-rs","e01a3366d27ee9890022452ee61b2b63a67e6f13f58900b651ff5665f0bb1fab"
"cargo","dispatch2","0.3.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/dispatch2/0.3.1","1e0e367e4e7da84520dedcac1901e4da967309406d1e51017ae1abfb97adbd38"
"cargo","displaydoc","0.2.7","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/yaahc/displaydoc","c6232dd377dcc64799954cbd3a9bb882e9cdc1308ccd87b1c098f1fb2eaf82a8"
"cargo","dlopen2","0.8.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/dlopen2/0.8.2","5e2c5bd4158e66d1e215c49b837e11d62f3267b30c92f1d171c4d3105e3dc4d4"
"cargo","dlopen2_derive","0.4.3","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/dlopen2_derive/0.4.3","0fbbb781877580993a8707ec48672673ec7b81eeba04cfd2310bd28c08e47c8f"
"cargo","dom_query","0.27.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/niklak/dom_query","521e380c0c8afb8d9a1e83a1822ee03556fc3e3e7dbc1fd30be14e37f9cb3f89"
"cargo","dotenvy","0.15.7","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/allan2/dotenvy","1aaf95b3e5c8f23aa320147307562d361db0ae0d51242340f558153b4eb2439b"
"cargo","dpi","0.1.2","Apache-2.0 AND MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-windowing/winit","d8b14ccef22fc6f5a8f4d7d768562a182c04ce9a3b3157b91390b52ddfdf1a76"
"cargo","dtoa","1.0.11","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/dtoa","4c3cf4824e2d5f025c7b531afcb2325364084a16806f6d47fbc1f5fbd9960590"
"cargo","dtoa-short","0.3.5","MPL-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/upsuper/dtoa-short","cd1511a7b6a56299bd043a9c167a6d2bfb37bf84a6dfceaba651168adfb43c87"
"cargo","dtor","0.3.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mmastrac/rust-ctor","f1057d6c64987086ff8ed0fd3fbf377a6b7d205cc7715868cd401705f715cbe4"
"cargo","dtor-proc-macro","0.0.6","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mmastrac/rust-ctor","f678cf4a922c215c63e0de95eb1ff08a958a81d47e485cf9da1e27bf6305cfa5"
"cargo","dunce","1.0.5","CC0-1.0 OR MIT-0 OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://gitlab.com/kornelski/dunce","92773504d58c093f6de2459af4af33faa518c13451eb8f2b5698ed3d36e7c813"
"cargo","dyn-clone","1.0.20","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/dyn-clone","d0881ea181b1df73ff77ffaaf9c7544ecc11e82fba9b5f27b262a3c73a332555"
"cargo","either","1.18.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rayon-rs/either","252afb9ae5eaa683babdc6a068b3f5726eb19e05070c731f9b2a23a7c3e8ed34"
"cargo","embed-resource","3.0.11","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/nabijaczleweli/rust-embed-resource","fbfdaacccebec3b28e4866b8973543c7647797db5ada1bdab552e48fe665fbbd"
"cargo","embed_plist","1.2.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/embed_plist/1.2.2","4ef6b89e5b37196644d8796de5268852ff179b44e96276cf4290264843743bb7"
"cargo","endi","1.1.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/endi/1.1.1","66b7e2430c6dff6a955451e2cfc438f09cea1965a9d6f87f7e3b90decc014099"
"cargo","enumflags2","0.7.12","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/enumflags2/0.7.12","1027f7680c853e056ebcec683615fb6fbbc07dbaa13b4d5d9442b146ded4ecef"
"cargo","enumflags2_derive","0.7.12","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/enumflags2_derive/0.7.12","67c78a4d8fdf9953a5c9d458f9efe940fd97a0cab0941c075a813ac594733827"
"cargo","equivalent","1.0.2","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/indexmap-rs/equivalent","877a4ace8713b0bcf2a4e7eec82529c029f1d0619886d18145fea96c3ffe5c0f"
"cargo","erased-serde","0.4.10","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/erased-serde","d2add8a07dd6a8d93ff627029c51de145e12686fbc36ecb298ac22e74cf02dec"
"cargo","errno","0.3.14","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/errno/0.3.14","39cab71617ae0d63f51a36d69f866391735b51691dbda63cf6f96d042b63efeb"
"cargo","etcetera","0.8.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/lunacookies/etcetera","136d1b5283a1ab77bd9257427ffd09d8667ced0570b6f938942bc7568ed5b943"
"cargo","event-listener","5.4.2","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/smol-rs/event-listener","5a23add41df1562121a9393cb065eab5146a1242410f23a644851e90cfd669d2"
"cargo","event-listener-strategy","0.5.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/event-listener-strategy/0.5.4","8be9f3dfaaffdae2972880079a491a1a8bb7cbed0b8dd7a347f668b4150a3b93"
"cargo","fallible-iterator","0.3.0","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/sfackler/rust-fallible-iterator","2acce4a10f12dc2fb14a218589d4f1f62ef011b2d0cc4b3cb1bba8e94da14649"
"cargo","fallible-streaming-iterator","0.1.9","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/sfackler/fallible-streaming-iterator","7360491ce676a36bf9bb3c56c1aa791658183a54d2744120f27285738d90465a"
"cargo","fastrand","2.5.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/smol-rs/fastrand","da7c62ceae207dd37ea5b845da6a0696c799f85e97da1ab5b7910be3c1c80223"
"cargo","fdeflate","0.3.7","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/image-rs/fdeflate","1e6853b52649d4ac5c0bd02320cddc5ba956bdb407c4b75a2c6b75bf51500f8c"
"cargo","field-offset","0.3.6","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/field-offset/0.3.6","38e2275cc4e4fc009b0669731a1e5ab7ebf11f469eaede2bab9309a5b4d6057f"
"cargo","find-msvc-tools","0.1.11","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/cc-rs","d45db016d36b838f563236e9193d0ee6ce38f3f68b6c94e914b4929c96bbb890"
"cargo","flate2","1.1.9","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/flate2-rs","843fba2746e448b37e26a819579957415c8cef339bf08564fe8b7ddbd959573c"
"cargo","flume","0.11.1","Apache-2.0/MIT","grafo Windows (incluye build/proc-macros)","https://github.com/zesterer/flume","da0e4dd2a88388a1f4ccc7c9ce104604dab68d9f408dc34cd45823d5a9069095"
"cargo","fnv","1.0.7","Apache-2.0 / MIT","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-fnv","3f9eec918d3f24069decb9af1554cad7c880e2da24a9afd88aca000531ab82c1"
"cargo","foldhash","0.1.5","Zlib","grafo Windows (incluye build/proc-macros)","https://github.com/orlp/foldhash","d9c4f5dac5e15c24eb999c26181a6ca40b39fe946cbe4c263c7209467bc83af2"
"cargo","foldhash","0.2.0","Zlib","grafo Windows (incluye build/proc-macros)","https://github.com/orlp/foldhash","77ce24cb58228fbb8aa041425bb1050850ac19177686ea6e0f41a70416f56fdb"
"cargo","foreign-types","0.5.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/foreign-types/0.5.0","d737d9aa519fb7b749cbc3b962edcf310a8dd1f4b67c91c4f83975dbdd17d965"
"cargo","foreign-types-macros","0.2.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/foreign-types-macros/0.2.4","ea5190182e6915eb873ddbc16e23b711b6eb1f9c00a0d0a3a91b5f6228475225"
"cargo","foreign-types-shared","0.3.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/foreign-types-shared/0.3.1","aa9a19cbb55df58761df49b23516a86d432839add4af60fc256da840f66ed35b"
